store_id;retail_chain;region_name;city_name;address;store_code;store_name;store_format;full_address;lat;lon;geo_precision;geo_found_address;store_key
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург, Ярослава Гашека ул, 14 лит.А;59.836667;30.403634;exact;Россия, Санкт-Петербург, улица Ярослава Гашека, 14;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,г.Зеленогорск, Вокзальная ул, 7 лит.Б;60.205934;29.703684;exact;Россия, Санкт-Петербург, Зеленогорск, Вокзальная улица, 7;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,г.Колпино, Тверская ул, 36/9 лит.А;59.740525;30.611333;exact;Россия, Санкт-Петербург, Колпино, Тверская улица, 36/9;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,г.Колпино, Трудящихся б-р, 12 лит.А,2Н3Н;59.737373;30.572095;number;Россия, Санкт-Петербург, Колпино, бульвар Трудящихся, 12;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,г.Петергоф, Гостилицкая ул., 2А л.А;59.878513;29.860108;number;Россия, Санкт-Петербург, Петергоф, Гостилицкая улица, 2А;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,г.Пушкин, Гусарская ул, 4 лит.АВ;59.703689;30.384472;exact;Россия, Санкт-Петербург, Пушкин, Гусарская улица, 4АВ;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,п.Парголово, 4-й Верхний пер, 1А лит.А;60.071941;30.340698;number;Россия, Санкт-Петербург, посёлок Парголово, улица Меркурьева, 6;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,п.Шушары, Колпинское ш., 77 лит.А;59.732434;30.469821;exact;Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Детскосельский, Колпинское шоссе, 77;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,п.Шушары, Полоцкая (Славянка тер) ул, 10 л.А;59.737935;30.463515;number;Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Полоцкая улица, 10;
;;;;;;;;г. Санкт-Петербург, г. Санкт-Петербург,п.Шушары,тер.Славянка, Ростовская ул, 20 с.1,п.5-Н;59.743046;30.472965;exact;Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Ростовская улица, 20;
;;;;;;;;г. Москва, Москва, Севастопольский проспект, 28 корп.2;55.664812;37.578235;exact;Россия, Москва, Севастопольский проспект, 28к2;
;;;;;;;;Волгоградская обл., Волгоградская обл., г.Волгоград, Университетский пр-кт, 70;48.654839;44.435166;exact;Россия, Волгоград, Университетский проспект, 70;
;;;;;;;;Воронежская обл., Воронежская обл., г.Воронеж, Владимира Невского ул, 13Г;51.708076;39.147421;exact;Россия, Воронеж, улица Владимира Невского, 13Г;
;;;;;;;;г. Москва, г.Москва, г. Москва, Берёзовая аллея, 19 корп.6;55.849443;37.625415;exact;Россия, Москва, Берёзовая аллея, 19к6;
;;;;;;;;г. Москва, г. Москва, Москва,д.Рогозинино,п.Первомайское, Луговая ул, уч.20,л.И;55.53104;37.166178;near;Россия, Москва, Новомосковский административный округ, Филимонковский район, посёлок Первомайское, 16;
;;;;;;;;г. Санкт-Петербург, г.Санкт-Петербург, г. Санкт-Петербург, Каменноостровский пр-т, 10 лит. М;59.958264;30.313757;exact;Россия, Санкт-Петербург, Каменноостровский проспект, 10М;
;;;;;;;;г. Санкт-Петербург, г.Санкт-Петербург, г. Санкт-Петербург, Маршака пр-кт, 3 с.1,п.1-Н;60.036034;30.444687;exact;Россия, Санкт-Петербург, проспект Маршака, 3;
;;;;;;;;г. Санкт-Петербург, г.Санкт-Петербург, г. Санкт-Петербург, Обуховской Обороны пр-кт, 295 лит.БД;59.844018;30.470684;exact;Россия, Санкт-Петербург, проспект Обуховской Обороны, 295БД;
;;;;;;;;г. Санкт-Петербург, г.Санкт-Петербург, п.Парголово, г. Санкт-Петербург, п.Парголово, Брюлловская ул, 3 стр.1;60.069068;30.311826;exact;Россия, Санкт-Петербург, посёлок Парголово, Брюлловская улица, 3;
;;;;;;;;г. Москва, г.Москва, Варшавское ш, 143А пом.1;55.583922;37.599193;exact;Россия, Москва, Варшавское шоссе, 143А;
;;;;;;;;г. Москва, г.Москва, Голубинская ул., 28;55.595094;37.541539;exact;Россия, Москва, Голубинская улица, 28;
;;;;;;;;г. Москва, г.Москва, Ленинградский пр-кт, 37Б;55.790256;37.544467;exact;Россия, Москва, Ленинградский проспект, 37Б;
;;;;;;;;г. Москва, г.Москва, Мира пр-кт, 33 к.1;55.780319;37.632098;exact;Россия, Москва, проспект Мира, 33к1;
;;;;;;;;г. Москва, г.Москва, Мира пр-кт, 92 стр.2;55.793232;37.636365;exact;Россия, Москва, проспект Мира, 92с2;
;;;;;;;;г. Москва, г.Москва, Мусы Джалиля ул., 6 к.2;55.628047;37.740929;exact;Россия, Москва, улица Мусы Джалиля, 6к2;
;;;;;;;;г. Москва, г.Москва, п.Рязановское, Симферопольское ш дор, 20А с.1;55.485336;37.564275;exact;Россия, Москва, Новомосковский административный округ, район Щербинка, Симферопольское шоссе, 20Ас1;
;;;;;;;;г. Москва, г.Москва, Полярная ул, 21;55.87942;37.634604;exact;Россия, Москва, Полярная улица, 21;
;;;;;;;;г. Москва, г.Москва, Славянский б-р, 9 кор. 1;55.726289;37.4675;exact;Россия, Москва, Славянский бульвар, 9к1;
;;;;;;;;г. Москва, г.Москва, Соколово-Мещерская ул., 29;55.905396;37.384819;exact;Россия, Москва, Соколово-Мещерская улица, 29;
;;;;;;;;г. Москва, г.Москва, Элеваторная ул, 11;55.602718;37.65797;exact;Россия, Москва, Элеваторная улица, 11;
;;;;;;;;Краснодарский край, Краснодарский край, г.Краснодар, Душистая ул, 54Б;45.141195;38.996244;exact;Россия, Краснодар, Душистая улица, 54Б;
;;;;;;;;Краснодарский край, Краснодарский край, г.Краснодар, им. Петра Метальникова ул, 42;45.09787;39.000583;exact;Россия, Краснодар, микрорайон имени Петра Метальникова, улица Петра Метальникова, 42;
;;;;;;;;Краснодарский край, Краснодарский край, г.Темрюк, Розы Люксембург ул, 61;45.279945;37.378782;exact;Россия, Краснодарский край, Темрюк, улица Розы Люксембург, 61;
;;;;;;;;Ленинградская обл., Ленинградская обл., г.Всеволожск, Приютинская ул, 38;60.013236;30.586072;exact;Россия, Ленинградская область, Всеволожск, Приютинская улица, 38;
;;;;;;;;Липецкая обл., Липецкая обл., г.Липецк, Осканова ул, 1 п.69;52.597001;39.489374;exact;Россия, Липецк, улица Осканова, 1;
;;;;;;;;Московская обл., Московская обл., г.Красногорск, Ленина ул., 2;55.819454;37.320248;exact;Россия, Московская область, Красногорск, улица Ленина, 2;
;;;;;;;;Московская обл., Московская обл., г.Красногорск, Подмосковный б-р, 9;55.821967;37.36979;exact;Россия, Московская область, Красногорск, Подмосковный бульвар, 9;
